i R \phi
705 0.09280966806157415 1.4673103884700929
706 0.09171781931857667 1.4672524285921849
707 0.09319571290846002 1.4513240559219118
708 0.09385659336614897 1.4375546965815627
709 0.09490631301879134 1.4399192387883513
710 0.09415842637116371 1.4529316453191425
711 0.0947093954925904 1.4722016172942818
712 0.09530863427424062 1.4827716280870085
713 0.095551572793112 1.4917204032250209
714 0.09586235612121921 1.4766043727668645
715 0.09439870211377432 1.478370846667062
716 0.0951340679384744 1.4842383141682978
717 0.0954469301454315 1.4763044917413763
718 0.09654761203102785 1.4695479396323132
719 0.09663748221189773 1.4656315718128434
720 0.09736236708837216 1.4568036862788967
721 0.0976468857354229 1.4484349251798974
722 0.09888746035884162 1.4456731067096584
723 0.09988523823563493 1.4542910399613531
724 0.09868101253689154 1.4489508974518797
725 0.09935976279097311 1.4418595950097832
726 0.09960684633602651 1.4489982434744644
727 0.0999635025712595 1.4340507630784272
728 0.0982594240507083 1.4390761123305138
729 0.09953816394030719 1.4553297200714206
730 0.09993338689368514 1.4496477326331785
731 0.09887804299473502 1.4381460076523558
732 0.09928386614912338 1.4272817667676194
733 0.09867706653922924 1.4372056385517016
734 0.09915517967766181 1.4291510453667877
735 0.09788941208891988 1.4371375795195644
736 0.09939549901809576 1.4260521423769206
737 0.09976225210691472 1.435233014003617
738 0.10153860217834706 1.445623648466498
739 0.10246047518689058 1.4454502859357214
740 0.10112369040707155 1.434321585511955
741 0.09933585776430384 1.4390915798059587
742 0.09790634139093457 1.4395562647954787
743 0.0979269783554136 1.4722143695218735
744 0.09716616247353523 1.4708149734555998
745 0.09736364367171825 1.4514705485744308
746 0.09666870271350278 1.4557358054453708
747 0.09674238713270061 1.4592670407933421
748 0.09602206767558841 1.4563017540842162
749 0.09556167139853598 1.4408242808077498
750 0.09565920388081353 1.4479008426433113
751 0.0952261810872512 1.4475943307670047
752 0.09513372485249966 1.458779664109074
753 0.09403555092619281 1.4559382102313467
754 0.09435858613131788 1.4485166087168841
755 0.09376847914738128 1.4502971818127322
756 0.09382615487530659 1.4595379520258047
757 0.0941557810914545 1.4446905176802929
758 0.09396424692065884 1.46418030667679
759 0.09493912426370489 1.4714229407208574
760 0.09425899900173676 1.4902804699826093
761 0.09501637254004587 1.4899511386703799
762 0.09488131656655269 1.5039890792737711
763 0.09578910956764908 1.497837950435122
764 0.09465168211948104 1.485498724689754
765 0.0937177311410034 1.4889415558080505
766 0.09485394110698574 1.4951589016142182
767 0.09685825933021697 1.488107466194412
768 0.09916271199341223 1.4823971344264724
769 0.09948691488329096 1.4837496924834415
770 0.09981110128038248 1.4906612978362699
771 0.10033303522086165 1.4929802586328045
772 0.10207449217390963 1.4885798435983442
773 0.10258442458431778 1.4958229879700555
774 0.10308321108277155 1.4972471304725503
775 0.10284276831005953 1.50962612506989
776 0.10350924268080651 1.4788057573118394
777 0.1050615094938097 1.4840146092690463
778 0.105836396680412 1.509086747159094
779 0.10588700047367194 1.5032109830976148
780 0.10472011987549613 1.5069650654363036
781 0.10567121744627511 1.504268367625923
782 0.10564761665170261 1.494320374539039
783 0.1046793513115255 1.4953493334876242
784 0.10430788392472323 1.5010886991610126
785 0.10365566806243652 1.5032769915869055
786 0.10278748810344296 1.5037668704206857
787 0.1020388230782359 1.512196295407857
788 0.10242062099951571 1.5170960681894274
789 0.1015489913115466 1.5184784657572445
790 0.1006329345899914 1.5182604681206775
791 0.1004563072474513 1.519296780635996
792 0.0998049727363874 1.5233445063320223
793 0.09881412730888024 1.5247668708939282
794 0.09896434273482385 1.5047283047421551
795 0.0996622279348545 1.5125287182781735
796 0.0994999992777095 1.4986706416512356
797 0.09889489212806624 1.496530534614716
798 0.09916499334335185 1.4873984621462666
799 0.09831324945155423 1.4853505738946045
800 0.09753704805616993 1.4782585344958088
801 0.09774069945262055 1.4817403437662633
802 0.09830820158375451 1.4890131639045667
803 0.09861444805329143 1.474416786545264
804 0.09828428937006164 1.470786508826818
805 0.0980370984964237 1.4839136726485076
806 0.09834745886290013 1.4804691929873197
807 0.0986972494052879 1.4767908656662871
808 0.0995937304555163 1.4615139002829343
809 0.1007224332806472 1.4547028430445996
810 0.10099838632245256 1.471539654414603
811 0.10110618886037295 1.4722247682151468
812 0.09943690789110526 1.4863544013548868
813 0.0989234179733232 1.46099514707151
814 0.0992144906624877 1.4607983791311594
815 0.09927693136302715 1.4697770454517995
816 0.09943935416448786 1.472716109168577
817 0.09866778310412343 1.4805199481462865
818 0.09876195179782256 1.49009784236163
819 0.09954511388747456 1.4678292781472835
820 0.10000063188613809 1.4845273413088576
821 0.10121017752176167 1.4737091482710203
822 0.10219531474473871 1.4693368539497826
823 0.10375597059678643 1.4705166750094436
824 0.10324239801059025 1.47893700235168
825 0.10269555954248069 1.4662902743440254
826 0.10217431811858588 1.4583233300302736
827 0.10285146414487668 1.471087794017826
828 0.1033311176309656 1.4615846253014655
829 0.10316330680325533 1.4644274926288767
830 0.10387958420908479 1.452265945479993
831 0.10453954378036664 1.4418641435386723
832 0.1061420401034442 1.4318372892644142
833 0.10564410795203588 1.4232062385553195
834 0.10507231530247652 1.4130714753284503
835 0.10420822371574327 1.4287436247281196
836 0.10502418245516591 1.4437724407606967
837 0.10542980821798381 1.4437913802963587
838 0.10610841017566691 1.4265167345951497
839 0.10648203885297783 1.43501332126261
840 0.10688679784504951 1.42695714717712
841 0.10688263033765369 1.4123735130275241
842 0.10535846011052141 1.4114553446504319
843 0.10694477776553647 1.408690587026896
844 0.10640094406021477 1.4221405134126355
845 0.10601802757993367 1.4136449921298035
846 0.10550494792148928 1.4098396131947943
847 0.10538537505894217 1.424973344365761
848 0.10627342577105718 1.4061052156969827
849 0.10580533585716884 1.4120341773348795
850 0.10728600088484927 1.4204055823733328
851 0.10646740509219817 1.4276434073535509
852 0.10627149945832876 1.4359036560758038
853 0.10690049332483285 1.4302392057489952
854 0.10774300255542305 1.431550068807491
855 0.10732008046579512 1.4278897070074934
856 0.10868165426172618 1.41126726297611
857 0.11068388739033584 1.4264066772644854
858 0.11163506757490937 1.4278735816852712
859 0.11343592080191105 1.4264336367098924
860 0.11384829587023787 1.422822347420112
861 0.11455191186482311 1.4164842003606741
862 0.1140527460284419 1.4079617847198405
863 0.11470624081518536 1.4154483113159178
864 0.11477539406607225 1.4174032093301423
865 0.11435465804089551 1.3965561926214147
866 0.11360594506003445 1.3909811561139045
867 0.11232215877127288 1.3870223518505314
868 0.11326798477191838 1.3816158566034342
869 0.113407561402555 1.3854434819479915
870 0.11442539255940837 1.384219808875704
871 0.11353462219028879 1.376706883099187
872 0.11333725217838428 1.3870602077422265
873 0.11291101479982049 1.389523965527806
874 0.11227524529831287 1.404302414695405
875 0.11359564831891854 1.3942005739142338
876 0.11147614811405422 1.4015872673445113
877 0.11181380919736685 1.370268438008596
878 0.11103261191990467 1.3680521868876216
879 0.11136781587392967 1.3777843840047308
880 0.11110054146077727 1.3749791018601238
881 0.11147556824457541 1.3875893691687828
882 0.11237117645407427 1.402480898393635
883 0.11379805466318993 1.3999252432568599
884 0.11445889510960303 1.4157456901656549
885 0.1138210845532301 1.4122009622807012
886 0.11383938162217319 1.4157907272166677
887 0.11335017513243158 1.425971030133237
888 0.1149019398354715 1.4218259749748856
889 0.11359124315433608 1.445465310729953
890 0.11359559100723202 1.4368535365896515
891 0.11283763749198585 1.4410683580848245
892 0.11216654044992952 1.4397453594834968
893 0.11242127706200084 1.4377497315343897
894 0.11140627777272366 1.4393147386252627
895 0.1117701814398246 1.4467489219934186
896 0.11133398662340682 1.447330057646524
897 0.11136136961811151 1.4575679382298043
898 0.11094985761118281 1.4630552642900225
899 0.11143986384747145 1.4597792634801419
900 0.11079671559061488 1.4527216532021456
901 0.10991893233440696 1.453475343149637
902 0.11149344093304882 1.438162972564041
903 0.11145349386598333 1.4311207469548781
904 0.11174992545864511 1.4231132306015766
905 0.11095624811474043 1.4176120728032182
906 0.11035194614013981 1.4181526759277145
907 0.10934894530830837 1.4069706554216383
908 0.10927401096955275 1.41722693670182
909 0.1087318597365165 1.4306053805588188
910 0.10609857489263214 1.4216224053777906
911 0.10528749921174026 1.4294138303680632
912 0.10673310476686712 1.4404248293354007
913 0.10677688245871116 1.4565715776806052
914 0.10527689101570437 1.4493138384565398
915 0.10587274087487764 1.4574027122119515
916 0.10567423696200687 1.4840935084009965
917 0.106861118788585 1.4631862606334003
918 0.10795877618995484 1.4596719843426773
919 0.10810286766111987 1.4648064476149256
920 0.10873600267640027 1.4517916647568436
921 0.10729352442774662 1.4647058091413678
922 0.1067710125407597 1.4475844458955802
923 0.1056393169273312 1.4448542779886755
924 0.10590377188985226 1.4612559349322118
925 0.1061372137794581 1.4628008214536012
926 0.10535810545329123 1.4792336099244265
927 0.10547195183499596 1.4925920907711678
928 0.10571865878198668 1.5073595542573328
929 0.10702576675599035 1.5051947717239285
930 0.10828742704147445 1.4913135005412068
931 0.10828976283593385 1.4744314264079477
932 0.10659343561561586 1.4769102702175987
933 0.10666512854996359 1.4722726617594992
934 0.10623491911348656 1.4900646588319437
935 0.10568172844248355 1.4946157448658692
936 0.10587714110738301 1.5098103673701861
937 0.10626240052843214 1.504881179024392
938 0.10593063978865362 1.5083562620326267
939 0.10631425928102352 1.4789173833561848
940 0.10659477123780811 1.4839847051801491
941 0.10717075223996848 1.493345247409652
942 0.1080008559455296 1.4927149410955667
943 0.10812127661191645 1.5009950886732284
944 0.10823599225124324 1.4881011826688568
945 0.10782362738527593 1.4955503018242797
946 0.10741100871939553 1.509055775158828
947 0.10708917526905505 1.5295010563807505
948 0.10713436124329036 1.538120410366591
949 0.10779849730963574 1.524976518404347
950 0.10816682533115302 1.5206075544767041
951 0.10878751813815264 1.5321761338402842
952 0.11031756452225297 1.5190645376489045
953 0.10995945634152575 1.5260221398954588
954 0.11085452182183024 1.4984915067415585
955 0.11043413371247407 1.501059032114361
956 0.10873860612064101 1.5028105095402309
957 0.10883550623351977 1.4832227114135312
958 0.10827578736547146 1.4808049847932208
959 0.10771343930754704 1.4717026129546553
960 0.10766391428322199 1.4690457688074745
961 0.10771763496823292 1.4868246518678443
962 0.10680705089999401 1.4677303227004703
963 0.10610707095107795 1.468908598628398
964 0.10643825532965427 1.4757011931510344
965 0.10520729078285737 1.4706840675832156
966 0.10458122779016674 1.4690232327531751
967 0.10569543863034288 1.473785410410101
968 0.10631849641519472 1.4801773356665962
969 0.10495087672690576 1.485318874868662
970 0.10511952099001277 1.500153019018397
971 0.10493982785967992 1.48973758594205
972 0.10392736472584861 1.4773017615910635
973 0.10425896933309048 1.4747569215841334
974 0.10429262161050416 1.4825118398212138
975 0.10456388576866021 1.4867870574160913
976 0.10529085552494802 1.472868866701385
977 0.10622358193521574 1.487147225544523
978 0.10569395983213378 1.505900221003966
979 0.1062452748224229 1.5010939979955251
980 0.10598914378246803 1.5028464341122796
981 0.10594134436852706 1.4976017412357705
982 0.10584809923634766 1.4987441083506396
983 0.10490896947226139 1.5072444345770761
984 0.10598787524688501 1.5020931843414085
985 0.10591262214378527 1.518049024952491
986 0.10635246229711656 1.5142152128305422
987 0.10499333606316139 1.512406058945424
988 0.10629191715121988 1.525060882187733
989 0.1089816844307836 1.5175898379119903
990 0.10854624252378772 1.5404901540040066
991 0.10838165114035 1.5241826379796526
992 0.10779609784872736 1.5339139708007037
993 0.10843680562893701 1.5345605279563987
994 0.10933993616385372 1.509358322738747
995 0.1115270613550955 1.4959281064293755
996 0.11145901665109696 1.5039130831827185
997 0.11231883466461917 1.4967660476782738
998 0.1122651867829262 1.5033897704639798
999 0.1126994574643429 1.4850752394787476
1000 0.1137040955694759 1.4829901612416507
1001 0.11354170734113579 1.4858926451530041
1002 0.11395633412924781 1.4797268234095493
1003 0.11338333119948366 1.4839249884406536
1004 0.11522286029622429 1.4914391021260527
1005 0.11559632108498243 1.5024155879522598
1006 0.11669279895541106 1.498011155330536
1007 0.11684879423472014 1.4987944380143818
1008 0.11685941716028622 1.4857353542840435
1009 0.11838631815458227 1.5018131117975262
1010 0.11973839621370837 1.5011542639585442
1011 0.12065323454292316 1.4786733079714678
1012 0.12056666568082904 1.4651052531725706
1013 0.12358100954107142 1.46655549721707
1014 0.12398846768535479 1.4686661462719304
1015 0.12344542368627799 1.4865208088601753
1016 0.12392281631596501 1.4773159671729534
1017 0.12314744030759575 1.4796337115986198
1018 0.1246806671095944 1.4610670437749331
1019 0.12590654327097323 1.4599981870727223
1020 0.1266493752971389 1.4579912274750109
1021 0.1258080362455738 1.447253630007471
1022 0.1272887580255295 1.455720331683652
1023 0.12812772891435512 1.452933405966952
1024 0.12854835459817723 1.450666109814885
1025 0.1298260162016826 1.4583846215727045
1026 0.1322869682323368 1.4517018653131586
1027 0.1332674175102442 1.4544290828936612
1028 0.13301670410863325 1.4570722012344743
1029 0.13439441868282412 1.4594844520106018
1030 0.13235473838658685 1.477632662574067
1031 0.13284870452756747 1.4707933099253057
1032 0.13257688909858734 1.4869488482986202
1033 0.13241135362758968 1.490308639209424
1034 0.1321195714850996 1.4756335351582432
1035 0.13085026946846232 1.4746473395443906
1036 0.13029408492599728 1.4757962858588927
1037 0.12916239106008645 1.4778765270032679
1038 0.12970192057790905 1.477791388006275
1039 0.12905044134077853 1.4793930058095646
1040 0.129882383197785 1.4763982674388856
1041 0.12920115204046773 1.4750256813919302
1042 0.12824558876774803 1.4678605755750846
1043 0.128437649769036 1.4620569914406805
1044 0.12905494251347074 1.465623261394577
1045 0.12977635761744605 1.456017543191962
1046 0.12956675574825838 1.4627003700399381
1047 0.1316564756996248 1.4773499864564947
1048 0.13221508802359894 1.4825335694794946
1049 0.1327098864476043 1.4882913944095448
1050 0.1323035932762443 1.4936439442533314
